total_reward,mean_reward
804.3219593048145,0.9905442848581459
912.7611362638954,0.9878367275583284
832.9180283803618,0.9915690814051926
1055.3686150518715,0.994692379879238
866.6108440464586,0.9904123931959528
954.353005443645,0.9899927442361462
846.6676082280368,0.9879435335216299
840.9745851056291,0.9940597932690651
851.5724011003647,0.992508625991101
969.1341230838682,0.9929652900449469
1043.8999961943289,0.967469875991037
836.6591605620472,0.9739920379069233
850.7103456838008,0.9926608467722297
852.0731059391821,0.986195724466646
937.276375396801,0.9252481494539002
803.3886713437303,0.9644521864870711
1069.1437857056283,0.9746069149549939
910.4131897435929,0.9842304753984787
944.335306682488,0.9909079818284239
1047.5084715375156,0.9627835216337459
840.3387023384232,0.9726142388176194
815.5912371798463,0.9873985922274169
1080.9725145319835,0.9880918779999849
836.270159250336,0.9850060768555193
834.8569775597314,0.9821846794820369
838.7001341101084,0.9752327140815213
968.6879563271158,0.9478355737055928
929.4136290475071,0.9552041408504698
1014.0600524337398,0.9611943624964358
930.0256757560348,0.9831138221522567
891.7625869554618,0.9693071597341976
933.0041294926101,0.9904502436227284
1056.6886803585203,0.9694391562922204
954.9871752331707,0.9607516853452421
969.3789212420406,0.9821468300324626
849.3213089704898,0.9898849754900814
979.943342156554,0.9760391854148944
1030.886158227334,0.9743725503093893
1080.1971178354875,0.9900981831672663
986.5306576439787,0.9914880981346519
1013.8281923834423,0.9871744813860198
899.1671253353211,0.9935548346246642
838.3460599398604,0.9816698594143565
1050.358977510662,0.9734559569144227
800.2168930029914,0.9854887844864425
1017.0988259647903,0.9461384427579445
984.6080312017358,0.9440153702797084
828.2659634248379,0.9848584582935052
913.7703074372653,0.9825487176744788
1001.7357518594645,0.9622821823818103
887.543951617355,0.9950044300642993
866.1630375925786,0.9853959472042987
949.1295454131574,0.9866211490781263
812.1717297978214,0.9820698062851528
844.687702877314,0.9742649398815617
864.8649295303601,0.9861629755192247
999.7807627064078,0.9811391194371029
1031.0359307613596,0.9735938911816427
819.6051170713132,0.9910581826738974
1015.5726472267921,0.9774520185050934
1036.4667004546345,0.9937360502920752
1018.0207030159423,0.9826454662316045
1010.6587462118168,0.9831310760815339
998.8802494336676,0.9669702317847702
821.0912147528786,0.990459848917827
979.7419583928427,0.9896383418109522
1057.7326766576723,0.9848535164410357
1048.173504672769,0.9777737916723591
843.0409567247432,0.9837117348013339
982.3788349072082,0.9853348394254847
936.5969995208133,0.9807298424301709
795.2264080367936,0.9721594230278651
1013.7052276511581,0.9456205481820504
934.2649152140062,0.9475303399736371
1038.9371858880695,0.9470712724594982
841.8925800692725,0.9710410381421829
867.1164603495478,0.9909902403994831
873.811825745531,0.9907163557205567
851.0604168859011,0.9873090683131103
845.3296145286478,0.9933367973309609
809.9648907517068,0.9913890951673278
948.8338646788642,0.9883686090404835
937.193374288,0.9691761885087901
855.0085260887315,0.9873077668461103
943.7989702631917,0.8980009231809626
814.2956381722254,0.954625601608705
940.6750996599836,0.9569431329196171
951.0288962650807,0.9664927807571958
1007.849810008662,0.9314693253314805
945.0538569408086,0.9488492539566351
943.4950449240553,0.9869195030586352
805.6192665106132,0.9909216070241245
1064.4887721236328,0.9810956425102606
1049.3153341110328,0.9880558701610479
1074.5120193194925,0.9803941782112158
1053.2317333302558,0.986172034953423
896.9044746445263,0.9932496950659206
845.0777792087318,0.9942091520102727
912.428200017691,0.991769782627925
899.8315453297585,0.9866573961949106
