total_reward,mean_reward
798.4825210080685,0.9833528583843208
892.815138965236,0.9662501503952771
830.4685399250554,0.9886530237203041
1048.0280067296878,0.9877738046462656
864.7005153806515,0.9882291604350303
954.6246840966825,0.9902745685650233
843.5292880443506,0.9842815496433496
840.1513532300016,0.9930867059456284
852.708924924571,0.9938332458328333
964.1623303833057,0.9878712401468297
1051.863978033959,0.9748507674086738
844.9173415733569,0.9836057527047228
850.0704907287353,0.9919142248876724
847.0397784180128,0.980370113909737
962.3305024297376,0.9499807526453481
811.2442213720826,0.9738826186939767
1053.5844195466464,0.9604233541901972
882.4607588687885,0.954011631209501
937.7516511877344,0.9839996339850309
1050.5178556820003,0.9655494997077209
845.3305447420063,0.9783918341921369
812.6886700965758,0.9838845884946439
1074.5052757451626,0.9821803251783936
838.0574356264673,0.9871112315977235
833.2946702880423,0.9803466709271086
840.09537521515,0.9768550874594768
964.1513863014219,0.9433966597861271
918.4740457083102,0.9439609925059714
1006.8447574780865,0.9543552203583758
931.7658422499247,0.9849533216172566
893.9962055428056,0.9717350060247887
928.272327938055,0.9854270997219268
1056.5977253258998,0.9693557113081649
974.4848588893964,0.980367061256938
974.7635917317141,0.9876024232337529
845.1963370998672,0.9850773159672112
979.7455857916696,0.9758422169239737
1037.8078736870145,0.980914814448974
1054.9263373066246,0.9669352312618008
981.7347266758812,0.9866680670109359
1013.5947835592924,0.9869472089184931
897.163189297279,0.9913405406599768
825.5208533748958,0.9666520531321964
1022.849253957334,0.9479603836490583
791.2561010797933,0.9744533264529475
973.844088410903,0.9059014775915377
1025.8218451515143,0.9835300528777702
827.6645870424479,0.9841433853061212
907.1884463881997,0.975471447729247
912.0837647466003,0.8761611572974066
872.9323065103748,0.9786236620071467
866.4766344783342,0.9857527127171037
941.5920574770206,0.9787859225332854
809.8094730802009,0.9792133894561075
842.8477969842178,0.9721427877557298
866.8558558980026,0.9884331310125457
998.5894320158413,0.9799700019782545
1029.075002763828,0.9717422122415751
819.5949438714749,0.9910458813439842
1026.9341788090792,0.9883870825881417
1034.7294570666038,0.9920704286352865
1018.7491083219822,0.9833485601563535
1004.3390850250111,0.9769835457441742
992.2491710749332,0.9605509884558888
818.3033371578811,0.9870969085137287
977.7310036559646,0.9876070743999643
1056.28266685353,0.9835034142025418
1049.4098058560264,0.9789270577015172
841.8110204798534,0.9822765699881603
983.6148554335463,0.9865745791710594
934.7805267523963,0.9788277767040799
787.4794122066342,0.9626887679787703
1016.9788520375898,0.9486743022738711
935.3874194054758,0.9486687823584947
1046.007584803479,0.953516485691412
851.5765732039305,0.9822105803966903
866.7712385892044,0.990595701244805
872.0755694124268,0.9887478111252005
850.0603146936254,0.9861488569531617
843.3419295878402,0.9910010923476383
807.7351202586167,0.9886598779175235
936.5344827107394,0.9755567528236869
941.0090665942679,0.973122095754155
850.9615080958965,0.9826345359075017
882.9470624138712,0.8401018671873179
812.7647953984642,0.9528309441951515
935.2972703263833,0.9514722994164632
944.8102777391732,0.9601730464828996
946.3749526346081,0.8746533758175675
936.7376357239061,0.94049963426095
929.5565019284418,0.972339437163642
802.4937374950993,0.987077167890651
1061.2758365557686,0.978134411572137
1046.2028535292627,0.9851250974851815
1067.0988295376678,0.9736303189212298
1047.4644037991034,0.9807719136695724
891.6922208255097,0.9874775424424249
839.9516299152883,0.9881783881356333
909.4294346346078,0.9885102550376171
895.9945093020241,0.9824501198487107
