total_reward,mean_reward
805.3322371358844,0.991788469379168
912.7377667937084,0.9878114359239268
832.8863308973326,0.9915313463063484
1054.0822588153842,0.9934799800333498
867.956021919892,0.9919497393370195
955.4223386044798,0.9911020110004978
847.2359473267836,0.988606706332303
841.1135934093518,0.994224105684813
851.5895175058887,0.9925285751816885
966.4212459815567,0.9901857028499557
1058.1744342805507,0.9806991976650146
850.329315327562,0.989906071394135
849.5647419469371,0.9913240862858076
848.8573424651751,0.98247377600136
987.6914421123437,0.9750162311079404
804.7678004128733,0.9661078036168946
1071.7560816565306,0.9769882239348501
908.2397649595449,0.9818808269832918
947.3579410299722,0.9940796862853852
1065.1398217659357,0.9789888067701615
843.5751836956797,0.9763601663144441
816.4025431626916,0.9883808028604014
1082.5459870191658,0.9895301526683417
839.0243823401065,0.9882501558776284
834.4159022165238,0.9816657673135575
837.0990654292132,0.9733710063130385
969.901684369785,0.9490231745301223
902.73399997906,0.9277841726403494
1019.8369629492594,0.9666701070609094
930.3286204247205,0.983434059645582
903.8388096729085,0.9824334887749006
935.3253350678292,0.992914368437186
1073.7956208500373,0.9851335971101259
984.2475404054785,0.9901886724401192
975.607039423397,0.9884569801655492
850.2811478785743,0.9910036688561472
987.778577609728,0.9838432047905658
1041.6836079756665,0.9845780793720855
1074.6868363586614,0.9850475127027144
986.5094886064546,0.9914668227200549
1014.1841261308678,0.9875210575763075
897.1471263709684,0.9913227915701308
838.5061809727515,0.9818573547690299
1055.0248861129335,0.9777802466292247
800.0159361807641,0.9852413007152268
1059.5373284180794,0.9856161194586784
1028.270512817155,0.9858777687604553
832.613741700879,0.9900282303220915
917.5200879045682,0.9865807396823314
1025.3726245164526,0.984988111927428
886.3758525731569,0.993694901987844
872.3250362831939,0.9924061846225186
950.6342970542969,0.9881853399732816
810.6213310545663,0.9801950798725106
831.6436287097192,0.9592198716375078
849.6384125720301,0.9688009265359523
999.370790125263,0.9807367910944682
1010.9613775438695,0.9546377502774972
811.0486430463637,0.980711781192701
1028.150637991284,0.9895578806460865
1036.0590399710568,0.9933451965206681
1013.7739004161831,0.9785462359229566
1005.653641834962,0.9782622975048268
994.0780214041213,0.9623214147184136
819.3726880482724,0.9883868372114263
977.3273516970885,0.9871993451485742
1054.990394868173,0.982300181441502
1052.1159594094802,0.9814514546730225
841.0117950045786,0.9813439848361477
981.518058610241,0.984471473029329
937.806109701303,0.9819959263887988
798.4890483734364,0.9761479808966215
1016.0496052143264,0.9478074675506777
939.1358269651811,0.9524704127435913
1040.3658678842417,0.9483736261478958
846.0366389033186,0.9758208061168612
866.3494959356908,0.9901137096407895
874.9496233889557,0.9920063757244396
853.6651837021284,0.9903308395616338
842.1667639894084,0.9896201692002449
812.3130146935482,0.994263175879496
951.3769664923877,0.9910176734295706
947.7730503115106,0.9801169082849127
855.7843079521133,0.9882035888592532
980.4539446884298,0.9328772071250522
814.4086346208064,0.9547580710677683
949.4334036491055,0.9658529030001073
956.1884752790975,0.9717362553649365
1000.4562037206416,0.9246360478009626
956.4680058053034,0.960309242776409
943.0965163645348,0.9865026321804756
805.872906856556,0.9912335877694416
1057.6363388972795,0.9747800358500273
1049.3870028579154,0.9881233548567941
1075.4390403292898,0.9812400003004469
1053.270473042152,0.9862083080919025
897.3223356949877,0.9937124426301082
845.9441826484497,0.9952284501746467
913.9393609264238,0.9934123488330693
903.1353730400539,0.9902800142983047
